impressions clicks conversions revenue day zone_id banner_id geo campaign_clicks browser proxy direction
0 0 0 0 2017-05-12 843753 1483179 HN 0 native f onclick
0 0 0 0 2017-05-11 1006044 1428068 TR 0 chrome f onclick
1 0 0 0 2017-05-13 1132069 1467847 IT 10 firefox f onclick
1 0 0 0 2017-05-13 1049110 1471749 GD 11 chrome f onclick
5 0 0 0 2017-05-14 1131386 1406638 DE 0 firefox f onclick
4 0 0 0 2017-05-13 916307 1424265 PL 1 safari f onclick
3 0 0 0 2017-05-16 1078334 1473386 AE 0 safari f onclick
14 0 0 0 2017-05-12 1019754 1480990 GB 0 firefox f onclick
1 0 0 0 2017-05-14 429717 1186108 PS 9 firefox f onclick
11 0 0 0 2017-05-14 1144886 1428086 JO 5 chrome f onclick
913 0 0 0 2017-05-15 1181186 1015918 ID 12 chrome f onclick
10 0 0 0 2017-05-17 471151 1015918 ID 6 edge f onclick
1 0 0 0 2017-05-11 938076 1380413 EG 17 firefox f onclick
0 0 0 0 2017-05-12 798213 1487212 ZA 0 native f onclick
6 0 0 0 2017-05-17 478410 1493447 LK 0 firefox f onclick
22 0 0 0 2017-05-14 1181186 1428086 BO 4 chrome f onclick
1 0 0 0 2017-05-15 1188683 1485322 TN 2 chrome f onclick
2 0 0 0 2017-05-11 100386 1481148 SK 30 chrome f onclick
1 0 0 0 2017-05-12 1078261 1130452 RO 2 firefox f onclick
161 0 0 0 2017-05-17 2886 1493294 IT 0 chrome f onclick
1 0 0 0 2017-05-16 635070 1466985 RO 8 chrome f onclick
1 0 0 0 2017-05-17 1078261 1253202 PH 3 firefox f onclick
1 0 0 0 2017-05-15 1110275 1462254 NG 0 samsung f onclick
1 0 0 0 2017-05-17 1051472 1015918 ID 4 chrome f onclick
4 0 0 0 2017-05-17 334661 1486872 CL 1 firefox f onclick
1 0 0 0 2017-05-11 916307 1158535 IL 6 ie f onclick
1 0 0 0 2017-05-12 33771 1479320 CL 3 chrome f onclick
0 0 0 0 2017-05-16 1110275 1486730 IN 2 samsung f onclick
22 0 0 0 2017-05-15 452300 1447031 HR 3 chrome f onclick
0 0 0 0 2017-05-16 593365 1467836 A2 0 chrome f onclick
1 0 0 0 2017-05-14 578372 1490816 BR 0 firefox f onclick
46 0 0 0 2017-05-12 3571 1426855 SA 0 other f onclick
1 0 0 0 2017-05-12 478410 1483240 GR 8 chrome f onclick
1 0 0 0 2017-05-11 1154054 1385883 DK 1 safari f onclick
3 0 0 0 2017-05-17 578372 1428068 MZ 0 chrome f onclick
1 0 0 0 2017-05-13 847358 1478058 AR 0 chrome f onclick
1 0 0 0 2017-05-14 593365 1135373 BR 5 chrome f onclick
1 0 0 0 2017-05-17 429717 1477142 DE 3 ie f onclick
2 0 0 0 2017-05-14 1049110 1457642 ID 5 chrome f onclick
42 0 0 0 2017-05-14 478410 1483240 IT 0 chrome f onclick
1 0 0 0 2017-05-16 1175359 1429835 MY 0 safari f onclick
0 0 0 0 2017-05-15 1078334 1450355 NZ 6 chrome f onclick
13 0 0 0 2017-05-12 1159446 1431173 SG 2 samsung f onclick
0 0 0 0 2017-05-12 1094155 1331644 DZ 8 chrome f onclick
0 0 0 0 2017-05-14 916307 1388156 ES 1 opera f onclick
14 0 0 0 2017-05-16 998748 1479154 BR 0 native f onclick
0 0 0 0 2017-05-11 880124 1431160 CH 0 firefox f onclick
1 0 0 0 2017-05-14 504479 1361278 US 3 chrome f onclick
0 0 0 0 2017-05-14 1062953 1391743 RE 4 samsung f onclick
1 0 0 0 2017-05-12 1159446 1386937 LK 4 samsung f onclick
1 0 0 0 2017-05-13 894882 1431104 US 2 edge f onclick
0 0 0 0 2017-05-11 1062804 1480669 PL 0 chrome f onclick
1 0 0 0 2017-05-17 710441 1384211 FR 5 edge f onclick
2 0 0 0 2017-05-16 916307 1461994 CW 3 edge f onclick
5 0 0 0 2017-05-14 635070 1373932 AE 1 chrome f onclick
2 0 0 0 2017-05-17 1181186 1397108 DZ 21 chrome f onclick
1 0 0 0 2017-05-15 1181186 1319056 GD 24 chrome f onclick
0 0 0 0 2017-05-15 1033644 1492438 IN 0 native f onclick
1 0 0 0 2017-05-13 1108546 1383867 PK 1 uc f onclick
3 0 0 0 2017-05-16 429717 1157178 BA 0 ie f onclick
1 0 0 0 2017-05-16 504479 1345236 AU 0 other f onclick
1 0 0 0 2017-05-12 1106900 1426621 GB 19 chrome f onclick
1 0 0 0 2017-05-16 1188683 1426855 SA 25 firefox f onclick
1 0 0 0 2017-05-13 1144404 1391743 MQ 7 chrome f onclick
80 0 0 0 2017-05-17 63230 1407602 AL 0 chrome f onclick
0 0 0 0 2017-05-11 1106839 1486500 NL 0 edge f onclick
6 0 0 0 2017-05-16 916307 1474978 BE 3 chrome f onclick
0 0 0 0 2017-05-12 1144886 1479987 RS 7 chrome f onclick
7 0 0 0 2017-05-13 1131386 1486872 CH 0 firefox f onclick
8 0 0 0 2017-05-11 359660 1486343 BD 0 opera_mini f onclick
1 0 0 0 2017-05-11 1193760 1460276 ES 3 chrome f onclick
41 0 0 0 2017-05-15 804548 1209256 US 12 firefox f onclick
13 0 0 0 2017-05-14 452300 1415027 PF 0 chrome f onclick
0 0 0 0 2017-05-14 759991 1253465 BB 8 chrome f onclick
0 0 0 0 2017-05-12 903805 1480891 MY 1 uc f onclick
1 0 0 0 2017-05-15 843753 1491153 GR 0 ie f onclick
1 0 0 0 2017-05-12 769152 1471749 PH 15 uc f onclick
1 0 0 0 2017-05-12 752709 1434687 AE 6 uc f onclick
100 0 1 0.1 2017-05-12 1187036 1480782 IT 1 chrome f onclick
14 0 0 0 2017-05-16 452300 1472308 DO 7 chrome f onclick
0 0 0 0 2017-05-13 504300 1386247 US 3 edge f onclick
1 0 0 0 2017-05-17 1131386 1480424 CH 0 firefox f onclick
1 0 0 0 2017-05-12 916307 1450642 CA 11 chrome f onclick
0 0 0 0 2017-05-15 1144886 1477142 FI 0 chrome f onclick
52 0 0 0 2017-05-15 864823 1188044 SA 25 chrome f onclick
4 0 0 0 2017-05-11 1188683 1471749 TR 6 safari f onclick
1 0 0 0 2017-05-11 903805 1487447 IN 0 yandex f onclick
1 0 0 0 2017-05-12 916307 1457638 CW 0 ie f onclick
20 0 0 0 2017-05-11 1019754 1477185 HK 1 chrome f onclick
1 0 0 0 2017-05-13 513092 1443349 FR 5 chrome f onclick
0 0 0 0 2017-05-13 769152 1471749 VE 7 native f onclick
4 0 0 0 2017-05-17 769152 1457220 CY 7 chrome f onclick
0 0 0 0 2017-05-11 759991 1486872 ID 1 safari f onclick
6 0 0 0 2017-05-10 1083095 1373085 IN 0 uc f onclick
2 0 0 0 2017-05-12 1015123 1478626 IQ 0 native f onclick
0 0 0 0 2017-05-17 835794 1340292 GB 11 chrome f onclick
0 0 0 0 2017-05-16 916307 1461994 FR 5 other f onclick
1 0 0 0 2017-05-15 1187136 1471749 EC 0 native f onclick
13 0 0 0 2017-05-15 452300 1341956 RS 6 chrome f onclick
0 0 0 0 2017-05-16 635070 1206941 AM 0 chrome f onclick
0 0 0 0 2017-05-14 730964 1257444 JM 6 chrome f onclick
13 0 0 0 2017-05-14 1131386 1467868 RS 0 firefox f onclick
2 0 0 0 2017-05-13 1181186 1119624 CR 5 chrome f onclick
1 0 0 0 2017-05-11 452300 1119624 HR 6 chrome f onclick
1 0 0 0 2017-05-14 504479 1416147 GE 0 yandex f onclick
2 0 0 0 2017-05-12 334661 1362637 TR 0 chrome f onclick
7 0 0 0 2017-05-14 1078178 1465346 JP 2 native f onclick
4 0 0 0 2017-05-12 1015084 1474720 BD 0 opera_mini f onclick
4 0 0 0 2017-05-16 1131386 1482079 PT 0 chrome f onclick
8 0 0 0 2017-05-12 1181186 1380410 JP 20 chrome f onclick
7 0 0 0 2017-05-16 762488 1486583 LK 0 chrome f onclick
6 0 0 0 2017-05-12 3571 1475268 JO 2 chrome f onclick
28 0 0 0 2017-05-15 710441 1373929 GB 1 ie f onclick
2 0 0 0 2017-05-13 1106581 1435216 GB 1 ie f onclick
1 0 0 0 2017-05-14 63230 1410073 GB 19 safari f onclick
2 0 0 0 2017-05-14 847358 1381410 TW 6 chrome f onclick
1 0 0 0 2017-05-11 635070 1447529 AU 21 safari f onclick
1 0 0 0 2017-05-13 452300 1453667 LY 5 chrome f onclick
3 0 0 0 2017-05-15 710441 1209310 PR 6 safari f onclick
3 0 0 0 2017-05-16 916307 1319056 AL 4 chrome f onclick
1 0 0 0 2017-05-11 916307 1351613 TT 24 chrome f onclick
8 0 0 0 2017-05-13 1181186 1319056 JM 13 chrome f onclick
5 0 0 0 2017-05-11 1019754 1467870 DK 0 firefox f onclick
1 0 0 0 2017-05-13 429717 1471749 NL 3 edge f onclick
4 0 0 0 2017-05-14 1171771 1303765 IN 1 chrome f onclick
96 0 0 0 2017-05-12 3571 1158914 TN 0 chrome f onclick
6 0 0 0 2017-05-15 839950 1491126 JP 0 ie f onclick
1 0 0 0 2017-05-11 769152 1471749 KH 10 uc f onclick
1 0 0 0 2017-05-15 1019754 1312527 LK 8 chrome f onclick
71 0 0 0 2017-05-12 212967 1484334 OM 0 samsung f onclick
10 0 0 0 2017-05-15 2886 1491660 TR 0 opera_mini f onclick
2 0 0 0 2017-05-13 916307 1479549 NL 5 chrome f onclick
1 0 0 0 2017-05-16 710441 1267480 GB 5 firefox f onclick
2 0 0 0 2017-05-13 839950 1487520 BR 1 fb f onclick
1 0 0 0 2017-05-10 1181186 1143501 BO 8 chrome f onclick
13 0 0 0 2017-05-14 916307 1406866 GB 0 chrome f onclick
1 0 0 0 2017-05-13 429717 1408302 CH 0 firefox f onclick
1 0 0 0 2017-05-15 1144886 1473313 PE 14 chrome f onclick
1 0 0 0 2017-05-16 839950 1244231 JP 0 ie f onclick
1 0 0 0 2017-05-14 916307 1328133 TZ 0 samsung f onclick
1 0 0 0 2017-05-14 429717 1228469 PR 0 native f onclick
1 0 0 0 2017-05-17 1193760 1181822 MT 6 chrome f onclick
12 0 0 0 2017-05-17 63230 1475414 EG 3 firefox f onclick
2 0 0 0 2017-05-15 710441 980751 MO 5 chrome f onclick
1 0 0 0 2017-05-11 1188683 1344538 EG 23 opera f onclick
1 0 0 0 2017-05-17 743805 1119624 BH 0 chrome f onclick
3 0 0 0 2017-05-15 864823 1268249 DE 0 edge f onclick
1 0 0 0 2017-05-15 299399 1335398 ME 13 chrome f onclick
14 0 0 0 2017-05-12 1188683 1449710 SA 2 ie f onclick
5 0 0 0 2017-05-11 593365 1058901 CA 4 firefox f onclick
55 0 0 0 2017-05-15 478410 1403429 ES 0 other f onclick
2 0 0 0 2017-05-11 1094155 1119624 KH 1 chrome f onclick
0 0 0 0 2017-05-11 471152 1453664 DO 0 chrome f onclick
1 0 0 0 2017-05-11 1159446 1478598 KW 0 samsung f onclick
3 0 0 0 2017-05-15 2886 1391581 GT 3 chrome f onclick
1 0 0 0 2017-05-11 759991 1259096 LU 0 chrome f onclick
1 0 0 0 2017-05-13 504479 1382082 GB 2 edge f onclick
4 0 0 0 2017-05-11 429717 980751 HK 0 chrome f onclick
0 0 0 0 2017-05-16 1078334 1461994 CH 3 chrome f onclick
47 0 0 0 2017-05-13 63230 1454074 IT 2 chrome f onclick
4 0 0 0 2017-05-11 429717 1438585 SA 0 ie f onclick
0 0 0 0 2017-05-14 1108546 1426855 SA 3 firefox f onclick
7 0 0 0 2017-05-17 334661 1403429 ES 2 firefox f onclick
1 0 0 0 2017-05-16 1187136 1477185 GB 0 safari f onclick
0 0 0 0 2017-05-15 1120987 1463504 US 1 chrome f onclick
1 0 0 0 2017-05-16 635070 1159147 FR 22 ie f onclick
2 0 0 0 2017-05-12 653595 1487263 US 1 chrome f onclick
0 0 0 0 2017-05-13 1106581 1297875 BE 25 firefox f onclick
4 0 0 0 2017-05-16 831863 1474035 DE 6 other f onclick
4 0 0 0 2017-05-13 1169668 1363800 US 0 fb t onclick
31 0 0 0 2017-05-13 63230 1337870 DZ 2 chrome f onclick
1 0 0 0 2017-05-14 942903 1489544 BR 3 native f onclick
1 0 0 0 2017-05-15 1193760 1410114 SE 29 chrome f onclick
0 0 0 0 2017-05-12 864823 1416063 EG 4 other f onclick
65 0 0 0 2017-05-15 452300 1342560 MA 1 chrome f onclick
0 0 0 0 2017-05-14 1027087 1015874 IN 1 firefox f onclick
0 0 0 0 2017-05-16 299399 1479987 AD 0 chrome f onclick
2 0 0 0 2017-05-15 1144886 1456482 CN 0 chrome f onclick
0 0 0 0 2017-05-14 2886 1450222 HT 2 safari f onclick
3 0 0 0 2017-05-11 3571 1183718 SA 1 firefox f onclick
0 0 0 0 2017-05-14 847358 1401982 RO 0 samsung f onclick
16 0 0 0 2017-05-11 1193757 1466736 US 2 chrome f onclick
1 0 0 0 2017-05-15 635070 1480057 NZ 1 edge f onclick
16 0 0 0 2017-05-16 762488 1475707 IN 1 chrome f onclick
0 0 0 0 2017-05-11 751252 1328075 RO 9 chrome f onclick
4 0 0 0 2017-05-13 1094155 1451948 US 0 chrome f onclick
2 0 0 0 2017-05-11 504478 1487281 VN 0 edge f onclick
1 0 0 0 2017-05-13 710441 1386676 BE 8 edge f onclick
5 0 0 0 2017-05-11 1131575 1426304 KH 13 firefox f onclick
1 0 0 0 2017-05-17 759991 1253320 OM 2 chrome f onclick
2 0 0 0 2017-05-17 1082686 1491735 IN 0 native f onclick
8 0 0 0 2017-05-12 1148967 1471749 ZW 0 uc f onclick
2 0 0 0 2017-05-14 1171785 1420488 HR 1 native f onclick
1 0 0 0 2017-05-11 1019754 1467834 LU 4 chrome f onclick
1 0 0 0 2017-05-13 1078334 1257443 GU 1 ie f onclick
1 0 0 0 2017-05-16 864823 1183686 TN 30 other f onclick
1 0 0 0 2017-05-16 334661 1477723 US 3 other f onclick
1 0 0 0 2017-05-17 894882 1225310 LS 0 uc f onclick
1 0 0 0 2017-05-15 916307 1461468 TT 6 firefox f onclick
2 0 0 0 2017-05-17 710441 1487975 CA 5 safari f onclick
1 0 0 0 2017-05-10 1131575 1420488 MT 0 chrome f onclick
9 0 0 0 2017-05-17 1188683 1492978 FR 0 native f onclick
5 0 0 0 2017-05-15 916307 1475268 GE 1 chrome f onclick
1 0 0 0 2017-05-16 1144404 1480010 SV 0 firefox f onclick
2 0 0 0 2017-05-14 1175778 1447529 CA 18 samsung f onclick
6 0 0 0 2017-05-12 1106581 1328022 NL 3 chrome f onclick
1 0 0 0 2017-05-15 710441 1471749 AE 27 chrome f onclick
3 0 0 0 2017-05-11 452300 1472276 RU 4 chrome f onclick
0 0 0 0 2017-05-15 63230 1469884 US 3 chrome f onclick
1 0 0 0 2017-05-13 593365 1048642 GP 27 chrome f onclick
1 0 0 0 2017-05-14 63230 1377434 DZ 13 chrome f onclick
1 0 0 0 2017-05-11 710441 1358802 IN 0 other f onclick
1 0 0 0 2017-05-16 1175359 1474044 RU 1 ie f onclick
0 0 0 0 2017-05-17 1019754 1478937 FI 3 chrome f onclick
10 0 0 0 2017-05-13 916307 1470164 SE 0 safari f onclick
57 0 1 2 2017-05-10 1182635 1458831 US 0 safari f onclick
9 0 0 0 2017-05-17 184394 1495350 DK 0 chrome f onclick
91 0 0 0 2017-05-14 63230 1406103 DZ 2 opera f onclick
1 0 0 0 2017-05-12 33771 1415027 HU 5 firefox f onclick
3 0 0 0 2017-05-13 1193760 1456283 AU 5 firefox f onclick
0 0 0 0 2017-05-16 1142753 1344826 TR 1 chrome f onclick
0 0 0 0 2017-05-14 1144886 1421575 US 9 chrome f onclick
0 0 0 0 2017-05-10 835794 1480514 US 0 chrome f onclick
2 0 0 0 2017-05-13 437742 1017047 UA 30 firefox f onclick
1 0 0 0 2017-05-10 798213 1415671 IN 2 chrome f onclick
0 0 0 0 2017-05-12 938076 1341956 LB 1 chrome f onclick
0 0 0 0 2017-05-17 1193757 1181822 EG 1 chrome f onclick
0 0 0 0 2017-05-15 1175778 1479048 QA 0 chrome f onclick
2 0 0 0 2017-05-14 471152 1450934 GB 8 firefox f onclick
2 0 0 0 2017-05-15 653595 1331802 US 2 chrome f onclick
44 0 0 0 2017-05-16 1006044 1486418 ES 3 chrome f onclick
1 0 0 0 2017-05-12 1106581 1329365 TW 24 chrome f onclick
2 0 0 0 2017-05-13 1062802 1428084 GT 0 chrome f onclick
5 0 0 0 2017-05-12 1015123 1485482 IN 1 ie f onclick
5 0 0 0 2017-05-17 710441 1393402 US 5 firefox f onclick
1 0 0 0 2017-05-16 710441 897584 FI 14 firefox f onclick
0 0 0 0 2017-05-16 452300 1181822 EC 17 chrome f onclick
4 0 0 0 2017-05-16 1154054 1453378 PH 0 samsung f onclick
0 0 0 0 2017-05-11 894882 1319056 MT 0 chrome f onclick
124 0 0 0 2017-05-13 769152 1488522 HK 0 uc f onclick
1 0 0 0 2017-05-12 1175359 1467868 BA 1 firefox f onclick
1 0 0 0 2017-05-16 1144404 1409323 MG 2 chrome f onclick
1 0 0 0 2017-05-12 1006044 1440763 AE 0 samsung f onclick
46 0 0 0 2017-05-13 1106581 1481844 FR 0 chrome f onclick
5 0 0 0 2017-05-17 296416 1312527 OM 5 chrome f onclick
69 0 0 0 2017-05-11 1078334 1479754 FR 1 other f onclick
0 0 0 0 2017-05-17 759991 1488140 PR 0 chrome f onclick
3 0 0 0 2017-05-17 924810 1475082 GB 4 chrome f onclick
1 0 0 0 2017-05-16 730964 1490196 KW 1 edge f onclick
1 0 0 0 2017-05-14 635070 1468180 AU 5 native f onclick
1 0 0 0 2017-05-16 452300 1119624 CW 14 chrome f onclick
2 0 0 0 2017-05-14 635070 1471749 BN 7 safari f onclick
0 0 0 0 2017-05-16 471151 868100 SE 0 chrome f onclick
3 0 0 0 2017-05-13 1062953 1181822 HT 0 chrome f onclick
22 0 0 0 2017-05-13 604981 1478523 TH 0 chrome f onclick
51 0 0 0 2017-05-12 938076 1340024 DZ 1 chrome f onclick
1 0 0 0 2017-05-12 1015084 1475707 IN 4 native f onclick
12 0 0 0 2017-05-15 843753 1452559 HR 0 firefox f onclick
2 0 0 0 2017-05-11 1188683 1409961 DE 1 samsung f onclick
2 0 0 0 2017-05-17 635070 1486393 OM 3 chrome f onclick
0 0 0 0 2017-05-12 429717 1284067 ES 12 firefox f onclick
4 0 0 0 2017-05-10 769152 1411796 ID 30 native f onclick
1 0 0 0 2017-05-14 429717 1408302 EE 6 safari f onclick
0 0 0 0 2017-05-11 1062802 1427800 KY 0 edge f onclick
3 0 0 0 2017-05-12 1062953 1348531 AT 7 safari f onclick
2 0 0 0 2017-05-16 710441 1378105 BH 1 chrome f onclick
0 0 0 0 2017-05-11 1175359 1319056 FJ 0 chrome f onclick
4 0 0 0 2017-05-14 1159446 1486730 IN 1 opera f onclick
1 0 0 0 2017-05-17 759991 1482555 HU 5 safari f onclick
1 0 0 0 2017-05-12 2886 1159444 RS 4 chrome f onclick
0 0 0 0 2017-05-15 1138353 1483131 IR 0 firefox f onclick
5 0 0 0 2017-05-16 452300 1482082 MA 5 chrome f onclick
0 0 0 0 2017-05-11 1062804 1478420 US 0 chrome f onclick
1 0 0 0 2017-05-15 212967 1467467 JO 2 opera f onclick
2 0 0 0 2017-05-17 429717 1159099 GT 4 chrome f onclick
1 0 0 0 2017-05-14 1180918 1359919 TR 21 chrome f onclick
2 0 0 0 2017-05-14 504479 1327941 IQ 2 opera f onclick
0 0 0 0 2017-05-11 1094155 1481292 MN 0 safari f onclick
0 0 0 0 2017-05-17 634917 1466357 CZ 0 chrome f onclick
3 0 0 0 2017-05-17 184394 1474756 PK 12 chrome f onclick
0 0 0 0 2017-05-12 429717 1327466 GY 7 other f onclick
1 0 0 0 2017-05-16 3571 1335398 MA 2 chrome f onclick
2 0 0 0 2017-05-14 1116920 1447134 RU 0 chrome f onclick
2 0 0 0 2017-05-16 635070 1474978 CH 12 firefox f onclick
1 0 0 0 2017-05-14 1179113 1478928 US 1 chrome f onclick
1 0 0 0 2017-05-11 1106581 1406103 DE 0 ie f onclick
1 0 0 0 2017-05-17 429717 1460090 ES 6 samsung f onclick
1 0 0 0 2017-05-12 1049110 1477142 AE 1 other f onclick
5 0 0 0 2017-05-17 593365 1466415 FR 7 samsung f onclick
0 0 0 0 2017-05-13 384787 1476325 PK 0 opera f onclick
1 0 0 0 2017-05-11 1019754 1481293 AL 0 chrome f onclick
2 0 0 0 2017-05-14 752709 1486583 GH 2 uc f onclick
1 0 0 0 2017-05-16 710441 1394399 US 3 ie f onclick
1 0 0 0 2017-05-13 1062953 1424554 RE 13 chrome f onclick
5 0 0 0 2017-05-15 429717 1482555 CN 1 safari f onclick
4 0 0 0 2017-05-17 864823 1463262 SA 10 edge f onclick
4 0 0 0 2017-05-12 843753 1486834 ES 0 chrome f onclick
2 0 0 0 2017-05-17 1181402 1494364 US 0 chrome f onclick
1 0 0 0 2017-05-11 184394 1403112 EC 0 firefox f onclick
13 0 0 0 2017-05-11 1078261 1311363 BN 0 chrome f onclick
5 0 0 0 2017-05-14 1094155 1198100 ID 3 chrome f onclick
7 0 0 0 2017-05-17 429717 1471749 GB 4 edge f onclick
2 0 0 0 2017-05-17 994795 1483141 GH 0 samsung f onclick
28 0 0 0 2017-05-13 429717 1461734 HU 0 firefox f onclick
0 0 0 0 2017-05-17 847358 1381410 AL 1 chrome f onclick
1 0 0 0 2017-05-12 710441 1308817 MK 1 chrome f onclick
1 0 0 0 2017-05-13 916307 1432101 AG 0 chrome f onclick
1 0 0 0 2017-05-17 1175359 1454261 ZA 4 chrome f onclick
1 0 0 0 2017-05-13 33771 1427572 HU 0 chrome f onclick
1 0 0 0 2017-05-15 1041293 1491126 PG 0 firefox f onclick
2 0 0 0 2017-05-13 452300 1483325 ID 3 chrome f onclick
0 0 0 0 2017-05-15 886460 1236014 BR 0 ie f onclick
1 0 0 0 2017-05-16 710441 1328133 TZ 10 samsung f onclick
0 0 0 0 2017-05-14 1062802 1466357 CZ 5 samsung f onclick
1 0 0 0 2017-05-14 1181186 1377432 MT 8 chrome f onclick
11 0 0 0 2017-05-14 429717 1487633 US 0 chrome f onclick
1 0 0 0 2017-05-12 916307 1244672 SE 4 safari f onclick
6 0 0 0 2017-05-10 1159446 1481495 IN 2 chrome f onclick
38 0 0 0 2017-05-15 635070 1474727 SA 8 safari f onclick
74 0 0 0 2017-05-14 299399 1472308 ID 4 chrome f onclick
2 0 0 0 2017-05-16 554363 1466984 TH 5 fb f onclick
0 0 0 0 2017-05-12 1019754 1481930 ZA 3 firefox f onclick
0 0 0 0 2017-05-12 894882 1225310 MW 28 chrome f onclick
0 0 0 0 2017-05-16 1188683 1486872 SE 8 safari f onclick
3 0 0 0 2017-05-15 710441 1351660 DE 2 chrome f onclick
84 0 0 0 2017-05-14 184394 1355356 GE 21 chrome f onclick
2 0 0 0 2017-05-11 1138353 1483144 AU 1 chrome f onclick
0 0 0 0 2017-05-11 759991 1357041 FR 13 ie f onclick
1 0 0 0 2017-05-14 1175359 1473414 UY 5 chrome f onclick
1 0 0 0 2017-05-15 504479 1389059 DZ 9 chrome f onclick
1 0 0 0 2017-05-17 1188683 1492726 PK 1 chrome f onclick
4 0 0 0 2017-05-16 1106581 1475296 FR 2 chrome f onclick
26 0 0 0 2017-05-12 429717 1465535 NZ 0 firefox f onclick
1 0 0 0 2017-05-12 1188683 1297875 AE 2 ie f onclick
0 0 0 0 2017-05-16 1078261 1319056 QA 27 chrome f onclick
5 0 0 0 2017-05-14 1078261 1417445 US 2 chrome f onclick
0 0 0 0 2017-05-12 730964 1475666 IN 2 uc f onclick
1 0 0 0 2017-05-16 1086822 1415357 LT 9 opera f onclick
1 0 0 0 2017-05-12 1138353 1486343 CA 0 native f onclick
1 0 0 0 2017-05-11 1139279 1432413 MY 7 chrome f onclick
5 0 0 0 2017-05-14 752709 1471749 CM 0 uc f onclick
1 0 0 0 2017-05-14 1106581 1355965 FR 3 ie f onclick
26 0 0 0 2017-05-17 710441 1408302 IE 5 chrome f onclick
22 0 0 0 2017-05-16 359660 1478536 CA 0 chrome f onclick
4 0 0 0 2017-05-14 504479 1100633 ES 1 chrome f onclick
1 0 0 0 2017-05-16 1041293 1456570 SE 0 firefox f onclick
1 0 0 0 2017-05-11 1033644 1487820 US 0 chrome f onclick
2 0 0 0 2017-05-14 894882 1225310 GM 1 chrome f onclick
1 0 0 0 2017-05-13 340505 1420488 IL 16 chrome f onclick
2 0 0 0 2017-05-12 916307 1273788 SR 4 chrome f onclick
8 0 0 0 2017-05-14 578372 1469100 PE 1 samsung f onclick
6 0 0 0 2017-05-15 3571 1335398 TN 0 chrome f onclick
0 0 0 0 2017-05-14 1078334 1454042 DK 1 firefox f onclick
31 0 0 0 2017-05-12 635070 1474548 PH 5 chrome f onclick
0 0 0 0 2017-05-10 856845 1483438 SG 0 chrome f onclick
2 0 0 0 2017-05-17 437742 1402120 KZ 22 native f onclick
3 0 0 0 2017-05-13 2886 1345741 GT 1 chrome f onclick
2 0 0 0 2017-05-15 429717 1478420 US 4 edge f onclick
5 0 0 0 2017-05-15 504479 1413788 GB 1 safari f onclick
0 0 0 0 2017-05-17 916307 1426690 DK 1 opera f onclick
0 0 0 0 2017-05-13 1138353 1489555 BR 2 samsung f onclick
0 0 0 0 2017-05-17 716552 1450222 SK 2 chrome f onclick
1 0 0 0 2017-05-15 33771 1253465 KE 24 chrome f onclick
1 0 0 0 2017-05-11 710441 1471749 PT 20 chrome f onclick
0 0 0 0 2017-05-12 710441 1476318 TN 25 native f onclick
65 0 0 0 2017-05-12 1131386 1487688 SE 0 chrome f onclick
1 0 0 0 2017-05-13 513092 1380413 FR 7 edge f onclick
1 0 0 0 2017-05-13 916307 1391581 ZA 5 edge f onclick
35 0 0 0 2017-05-12 429717 1280690 GB 2 edge f onclick
0 0 0 0 2017-05-17 1175359 1487579 TW 0 edge f onclick
1 0 0 0 2017-05-13 635070 1158913 CY 21 chrome f onclick
1 0 0 0 2017-05-17 839950 1486600 AZ 15 chrome f onclick
22 0 0 0 2017-05-15 13821 1482016 IT 3 firefox f onclick
2 0 0 0 2017-05-15 881923 1426008 FR 3 edge f onclick
1 0 0 0 2017-05-12 743805 1340293 KW 1 chrome f onclick
2 0 0 0 2017-05-13 710441 1319056 BW 0 chrome f onclick
1 0 0 0 2017-05-12 1106581 1463698 GB 0 other f onclick
1 0 0 0 2017-05-15 916307 1158535 PK 0 ie f onclick
1 0 0 0 2017-05-11 1106581 1152391 PR 0 chrome f onclick
1 0 0 0 2017-05-12 429717 1471749 MA 12 samsung f onclick
11 0 0 0 2017-05-14 299399 1454834 DZ 2 chrome f onclick
11 0 0 0 2017-05-11 593365 1480891 RO 8 chrome f onclick
2 0 0 0 2017-05-15 710441 1409323 TT 17 chrome f onclick
17 0 0 0 2017-05-11 1131575 1406678 US 12 firefox f onclick
1 0 0 0 2017-05-17 1175359 1471593 US 0 chrome f onclick
0 0 0 0 2017-05-17 1041293 1389059 PT 0 chrome f onclick
1 0 0 0 2017-05-14 184394 1452559 HR 2 firefox f onclick
1 0 0 0 2017-05-10 710441 1209256 US 4 ie f onclick
1 0 0 0 2017-05-10 1138353 1157608 BR 2 chrome f onclick
1 0 0 0 2017-05-16 916307 1048744 ZA 8 firefox f onclick
1 0 0 0 2017-05-17 710441 1471749 VE 2 chrome f onclick
0 0 0 0 2017-05-15 769152 1433592 IT 18 chrome f onclick
0 0 0 0 2017-05-12 1015084 1424554 RE 4 chrome f onclick
0 0 0 0 2017-05-11 1121522 1181822 TL 0 chrome f onclick
1 0 0 0 2017-05-12 710441 1452721 NL 0 opera f onclick
1 0 0 0 2017-05-14 1041293 1297875 NL 0 chrome f onclick
23 0 0 0 2017-05-12 1120987 1484782 AU 0 other f onclick
1 0 0 0 2017-05-17 1049110 1480820 NL 3 edge f onclick
